"Time","Sensor1","Sensor2","Sensor3"
2024-08-23 20:00:00,13,19,
2024-08-23 20:10:00,16,22,
2024-08-23 20:20:00,15,16,
2024-08-23 20:30:00,13,15,
2024-08-23 20:40:00,11,16,
2024-08-23 20:50:00,13,18,
2024-08-23 21:00:00,17,16,
2024-08-23 21:10:00,14,15,
2024-08-23 21:20:00,12,15,
2024-08-23 21:30:00,8.3,15,
2024-08-23 21:40:00,19,17,
2024-08-23 21:50:00,11,14,
2024-08-23 22:00:00,13,17,
2024-08-23 22:10:00,17,13,
2024-08-23 22:20:00,13,13,
2024-08-23 22:30:00,,19,
2024-08-23 22:40:00,12,15,
2024-08-23 22:50:00,11,18,
2024-08-23 23:00:00,23,21,
2024-08-23 23:10:00,16,23,
2024-08-23 23:20:00,23,16,
2024-08-23 23:30:00,18,17,
2024-08-23 23:40:00,17,19,
2024-08-23 23:50:00,15,18,
2024-08-24 00:00:00,20,19,
2024-08-24 00:10:00,14,17,
2024-08-24 00:20:00,13,17,
2024-08-24 00:30:00,,17,
2024-08-24 00:40:00,16,15,
2024-08-24 00:50:00,18,16,
2024-08-24 01:00:00,13,22,
2024-08-24 01:10:00,25,20,
2024-08-24 01:20:00,22,19,
2024-08-24 01:30:00,16,23,
2024-08-24 01:40:00,17,23,
2024-08-24 01:50:00,17,21,
2024-08-24 02:00:00,17,21,
2024-08-24 02:10:00,,29,
2024-08-24 02:20:00,20,24,
2024-08-24 02:30:00,27,24,
2024-08-24 02:40:00,19,26,
2024-08-24 02:50:00,22,22,
2024-08-24 03:00:00,19,24,
2024-08-24 03:10:00,20,24,
2024-08-24 03:20:00,23,19,
2024-08-24 03:30:00,20,21,
2024-08-24 03:40:00,22,20,
2024-08-24 03:50:00,18,21,
2024-08-24 04:00:00,23,22,
2024-08-24 04:10:00,21,18,
2024-08-24 04:20:00,20,24,
2024-08-24 04:30:00,16,18,
2024-08-24 04:40:00,18,28,
2024-08-24 04:50:00,17,20,
2024-08-24 05:00:00,18,21,
2024-08-24 05:10:00,16,17,
2024-08-24 05:20:00,19,21,
2024-08-24 05:30:00,16,17,
2024-08-24 05:40:00,17,20,
2024-08-24 05:50:00,12,20,
2024-08-24 06:00:00,15,18,
2024-08-24 06:10:00,14,19,
2024-08-24 06:20:00,14,17,
2024-08-24 06:30:00,22,18,
2024-08-24 06:40:00,15,17,
2024-08-24 06:50:00,15,16,
2024-08-24 07:00:00,18,20,
2024-08-24 07:10:00,20,21,
2024-08-24 07:20:00,20,18,
2024-08-24 07:30:00,18,21,
2024-08-24 07:40:00,14,16,
2024-08-24 07:50:00,22,20,
2024-08-24 08:00:00,19,23,
2024-08-24 08:10:00,18,21,
2024-08-24 08:20:00,24,21,
2024-08-24 08:30:00,25,27,
2024-08-24 08:40:00,29,25,
2024-08-24 08:50:00,17,22,
2024-08-24 09:00:00,18,22,
2024-08-24 09:10:00,19,17,
2024-08-24 09:20:00,,15,
2024-08-24 09:30:00,14,17,
2024-08-24 09:40:00,13,16,
2024-08-24 09:50:00,13,14,
2024-08-24 10:00:00,13,16,
2024-08-24 10:10:00,15,11,
2024-08-24 10:20:00,13,14,
2024-08-24 10:30:00,14,15,
2024-08-24 10:40:00,,13,
2024-08-24 10:50:00,8.3,11,
2024-08-24 11:00:00,10,12,
2024-08-24 11:10:00,13,8.7,
2024-08-24 11:20:00,13,11,
2024-08-24 11:30:00,8.6,15,
2024-08-24 11:40:00,14,12,
2024-08-24 11:50:00,9.9,11,
2024-08-24 12:00:00,9.2,9.4,
2024-08-24 12:10:00,6.4,9.8,
2024-08-24 12:20:00,12,12,
2024-08-24 12:30:00,11,11,
2024-08-24 12:40:00,8.1,10,
2024-08-24 12:50:00,9.3,8.7,
2024-08-24 13:00:00,9.5,11,
2024-08-24 13:10:00,8.1,10,
2024-08-24 13:20:00,6.1,7.3,
2024-08-24 13:30:00,9.5,8.6,
2024-08-24 13:40:00,6.3,5.9,
2024-08-24 13:50:00,6.2,8.5,
2024-08-24 14:00:00,6.9,7.4,
2024-08-24 14:10:00,7.4,6.3,
2024-08-24 14:20:00,6.6,8.8,
2024-08-24 14:30:00,7.4,10,
2024-08-24 14:40:00,8.6,7.6,
2024-08-24 14:50:00,8.1,6.2,
2024-08-24 15:00:00,8.6,5.6,
2024-08-24 15:10:00,4.3,6,
2024-08-24 15:20:00,7.6,7.3,
2024-08-24 15:30:00,9,7.1,
2024-08-24 15:40:00,5.6,7.2,
2024-08-24 15:50:00,7.5,8.8,
2024-08-24 16:00:00,6,8.7,
2024-08-24 16:10:00,6.2,8.5,
2024-08-24 16:20:00,10,10,
2024-08-24 16:30:00,9.6,10,
2024-08-24 16:40:00,11,18,
2024-08-24 16:50:00,9.7,8,
2024-08-24 17:00:00,8.3,7.8,
2024-08-24 17:10:00,9.1,10,
2024-08-24 17:20:00,9.7,8.2,
2024-08-24 17:30:00,9.1,7.6,
2024-08-24 17:40:00,5.4,8.6,
2024-08-24 17:50:00,5.5,10,
2024-08-24 18:00:00,5.5,10,
2024-08-24 18:10:00,6.8,8.3,
2024-08-24 18:20:00,,9.8,
2024-08-24 18:30:00,8.4,12,
2024-08-24 18:40:00,8.5,10,
2024-08-24 18:50:00,6.1,17,
2024-08-24 19:00:00,4.8,7.8,
2024-08-24 19:10:00,10,8,
2024-08-24 19:20:00,6.6,8.8,
2024-08-24 19:30:00,7.7,8.9,
2024-08-24 19:40:00,4.7,11,
2024-08-24 19:50:00,7.4,13,
2024-08-24 20:00:00,7,13,
2024-08-24 20:10:00,6.4,11,
2024-08-24 20:20:00,5.9,9.2,
2024-08-24 20:30:00,8.7,11,
2024-08-24 20:40:00,7.6,8.2,
2024-08-24 20:50:00,7,11,
2024-08-24 21:00:00,9.2,11,
2024-08-24 21:10:00,8.4,11,
2024-08-24 21:20:00,9.7,9.9,
2024-08-24 21:30:00,6.7,9.2,
2024-08-24 21:40:00,6.6,11,
2024-08-24 21:50:00,9.3,15,
2024-08-24 22:00:00,7.3,11,
2024-08-24 22:10:00,7.8,11,
2024-08-24 22:20:00,8,11,
2024-08-24 22:30:00,9.1,12,
2024-08-24 22:40:00,8.4,13,
2024-08-24 22:50:00,7.4,10,
2024-08-24 23:00:00,8.5,15,
2024-08-24 23:10:00,7.8,12,
2024-08-24 23:20:00,7.5,15,
2024-08-24 23:30:00,12,11,
2024-08-24 23:40:00,11,10,
2024-08-24 23:50:00,9.2,11,
2024-08-25 00:00:00,8.5,13,
2024-08-25 00:10:00,11,16,
2024-08-25 00:20:00,10,11,
2024-08-25 00:30:00,11,11,
2024-08-25 00:40:00,12,14,
2024-08-25 00:50:00,14,12,
2024-08-25 01:00:00,14,8.8,
2024-08-25 01:10:00,10,15,
2024-08-25 01:20:00,13,11,
2024-08-25 01:30:00,11,12,
2024-08-25 01:40:00,11,15,
2024-08-25 01:50:00,9.4,11,
2024-08-25 02:00:00,12,9.6,
2024-08-25 02:10:00,,15,
2024-08-25 02:20:00,16,12,
2024-08-25 02:30:00,9.8,15,
2024-08-25 02:40:00,11,14,
2024-08-25 02:50:00,14,13,
2024-08-25 03:00:00,16,10,
2024-08-25 03:10:00,11,12,
2024-08-25 03:20:00,10,13,
2024-08-25 03:30:00,18,13,
2024-08-25 03:40:00,14,12,
2024-08-25 03:50:00,18,13,
2024-08-25 04:00:00,11,11,
2024-08-25 04:10:00,13,12,
2024-08-25 04:20:00,11,11,
2024-08-25 04:30:00,14,14,
2024-08-25 04:40:00,15,11,
2024-08-25 04:50:00,11,15,
2024-08-25 05:00:00,12,12,
2024-08-25 05:10:00,11,12,
2024-08-25 05:20:00,7.7,16,
2024-08-25 05:30:00,24,11,
2024-08-25 05:40:00,,11,
2024-08-25 05:50:00,11,8.8,
2024-08-25 06:00:00,13,13,
2024-08-25 06:10:00,10,15,
2024-08-25 06:20:00,17,14,
2024-08-25 06:30:00,9,16,
2024-08-25 06:40:00,15,19,
2024-08-25 06:50:00,18,19,
2024-08-25 07:00:00,17,13,
2024-08-25 07:10:00,13,11,
2024-08-25 07:20:00,12,13,
2024-08-25 07:30:00,15,18,
2024-08-25 07:40:00,20,16,
2024-08-25 07:50:00,19,17,
2024-08-25 08:00:00,9.4,18,
2024-08-25 08:10:00,14,13,
2024-08-25 08:20:00,13,11,
2024-08-25 08:30:00,11,13,
2024-08-25 08:40:00,9.2,12,
2024-08-25 08:50:00,15,13,
2024-08-25 09:00:00,12,16,
2024-08-25 09:10:00,15,19,
2024-08-25 09:20:00,13,15,
2024-08-25 09:30:00,13,15,
2024-08-25 09:40:00,11,14,
2024-08-25 09:50:00,11,15,
2024-08-25 10:00:00,,14,
2024-08-25 10:10:00,14,12,
2024-08-25 10:20:00,9,12,
2024-08-25 10:30:00,11,13,
2024-08-25 10:40:00,12,11,
2024-08-25 10:50:00,11,7.8,
2024-08-25 11:00:00,8.9,8.4,
2024-08-25 11:10:00,7.2,6.9,
2024-08-25 11:20:00,7.3,9.2,
2024-08-25 11:30:00,8.8,7,
2024-08-25 11:40:00,6.8,8.4,
2024-08-25 11:50:00,8.4,8,
2024-08-25 12:00:00,4.9,7,
2024-08-25 12:10:00,5.1,10,
2024-08-25 12:20:00,4.5,8.6,
2024-08-25 12:30:00,8,11,
2024-08-25 12:40:00,6.2,11,
2024-08-25 12:50:00,5.5,10,
2024-08-25 13:00:00,6,7,
2024-08-25 13:10:00,8.3,8.1,
2024-08-25 13:20:00,7.6,12,
2024-08-25 13:30:00,14,10,
2024-08-25 13:40:00,8.7,7.2,
2024-08-25 13:50:00,8,9.7,
2024-08-25 14:00:00,6.2,6.9,
2024-08-25 14:10:00,7.1,7.2,
2024-08-25 14:20:00,6.4,9.4,
2024-08-25 14:30:00,7.3,6.9,
2024-08-25 14:40:00,8.1,9.7,
2024-08-25 14:50:00,8.8,7.8,
2024-08-25 15:00:00,8.9,6.1,
2024-08-25 15:10:00,7.3,6.3,
2024-08-25 15:20:00,5.5,5.9,
2024-08-25 15:30:00,5.5,6.7,
2024-08-25 15:40:00,6.7,6.6,
2024-08-25 15:50:00,12,6.4,
2024-08-25 16:00:00,7.9,7.6,
2024-08-25 16:10:00,9.5,8.6,
2024-08-25 16:20:00,2.8,6.2,
2024-08-25 16:30:00,5.5,6.5,
2024-08-25 16:40:00,12,7.8,
2024-08-25 16:50:00,6,8.5,
2024-08-25 17:00:00,8,8.7,
2024-08-25 17:10:00,5.3,6.6,
2024-08-25 17:20:00,7.8,6.3,
2024-08-25 17:30:00,6.2,6.7,
2024-08-25 17:40:00,5.6,9.9,
2024-08-25 17:50:00,3.3,8.2,
2024-08-25 18:00:00,4.5,6.5,
2024-08-25 18:10:00,5.8,10,
2024-08-25 18:20:00,3.8,8.8,
2024-08-25 18:30:00,6.1,6.8,
2024-08-25 18:40:00,9.3,8.5,
2024-08-25 18:50:00,7.7,7.8,
2024-08-25 19:00:00,6.7,11,
2024-08-25 19:10:00,4.6,6.6,
2024-08-25 19:20:00,4.2,7.3,
2024-08-25 19:30:00,6.5,7.5,
2024-08-25 19:40:00,9.4,9.5,
2024-08-25 19:50:00,7.4,7.1,
2024-08-25 20:00:00,4.9,7.8,
2024-08-25 20:10:00,7.7,7.6,
2024-08-25 20:20:00,5.3,7.1,
2024-08-25 20:30:00,8.6,13,
2024-08-25 20:40:00,5.6,11,
2024-08-25 20:50:00,5.1,9.9,
2024-08-25 21:00:00,6,9.8,
2024-08-25 21:10:00,10,7.4,
2024-08-25 21:20:00,7.1,11,
2024-08-25 21:30:00,6.2,14,
2024-08-25 21:40:00,7.2,9,
2024-08-25 21:50:00,8.3,10,
2024-08-25 22:00:00,11,7.5,
2024-08-25 22:10:00,6.7,10,
2024-08-25 22:20:00,6.1,9.6,
2024-08-25 22:30:00,5.8,8.9,
2024-08-25 22:40:00,11,7.7,
2024-08-25 22:50:00,6.9,7.5,
2024-08-25 23:00:00,15,9.7,
2024-08-25 23:10:00,12,9.9,
2024-08-25 23:20:00,8.6,8.5,
2024-08-25 23:30:00,9.1,9.1,
2024-08-25 23:40:00,6.4,7.5,
2024-08-25 23:50:00,9.3,8.7,
2024-08-26 00:00:00,14,11,
2024-08-26 00:10:00,7.2,9.8,
2024-08-26 00:20:00,13,8.1,
2024-08-26 00:30:00,10,14,
2024-08-26 00:40:00,8.7,12,
2024-08-26 00:50:00,10,13,
2024-08-26 01:00:00,13,11,
2024-08-26 01:10:00,,9.7,
2024-08-26 01:20:00,12,12,
2024-08-26 01:30:00,19,16,
2024-08-26 01:40:00,25,27,
2024-08-26 01:50:00,17,14,
2024-08-26 02:00:00,14,14,
2024-08-26 02:10:00,12,13,
2024-08-26 02:20:00,12,9.2,
2024-08-26 02:30:00,12,9.6,
2024-08-26 02:40:00,13,11,
2024-08-26 02:50:00,13,8.2,
2024-08-26 03:00:00,10,8.3,
2024-08-26 03:10:00,14,15,
2024-08-26 03:20:00,15,14,
2024-08-26 03:30:00,13,9.6,
2024-08-26 03:40:00,,9.8,
2024-08-26 03:50:00,12,14,
2024-08-26 04:00:00,9.3,12,
2024-08-26 04:10:00,11,14,
2024-08-26 04:20:00,16,14,
2024-08-26 04:30:00,,13,
2024-08-26 04:40:00,13,11,
2024-08-26 04:50:00,21,13,
2024-08-26 05:00:00,11,12,
2024-08-26 05:10:00,18,15,
2024-08-26 05:20:00,14,12,
2024-08-26 05:30:00,14,11,
2024-08-26 05:40:00,11,13,
2024-08-26 05:50:00,14,13,
2024-08-26 06:00:00,19,12,
2024-08-26 06:10:00,16,16,
2024-08-26 06:20:00,16,13,
2024-08-26 06:30:00,11,16,
2024-08-26 06:40:00,19,14,
2024-08-26 06:50:00,14,20,
2024-08-26 07:00:00,16,16,
2024-08-26 07:10:00,21,18,
2024-08-26 07:20:00,16,16,
2024-08-26 07:30:00,17,12,
2024-08-26 07:40:00,13,21,
2024-08-26 07:50:00,14,17,
2024-08-26 08:00:00,15,16,
2024-08-26 08:10:00,14,14,
2024-08-26 08:20:00,15,13,
2024-08-26 08:30:00,15,10,
2024-08-26 08:40:00,10,14,
2024-08-26 08:50:00,17,18,
2024-08-26 09:00:00,14,25,
2024-08-26 09:10:00,16,15,
2024-08-26 09:20:00,14,29,
2024-08-26 09:30:00,19,16,
2024-08-26 09:40:00,15,,
2024-08-26 09:50:00,11,14,
2024-08-26 10:00:00,8.9,,
2024-08-26 10:10:00,11,11,
2024-08-26 10:20:00,13,13,
2024-08-26 10:30:00,12,12,
2024-08-26 10:40:00,11,,
2024-08-26 10:50:00,9.4,,
2024-08-26 11:00:00,10,,
2024-08-26 11:10:00,9.5,,
2024-08-26 11:20:00,9.4,,
2024-08-26 11:30:00,9.3,,
2024-08-26 11:40:00,9.8,,
2024-08-26 11:50:00,9.2,,
2024-08-26 12:00:00,,,
2024-08-26 12:10:00,7.2,,
2024-08-26 12:20:00,7.5,,
2024-08-26 12:30:00,9.6,,
2024-08-26 12:40:00,7.6,,
2024-08-26 12:50:00,8.5,,
2024-08-26 13:00:00,9,,
2024-08-26 13:10:00,14,,
2024-08-26 13:20:00,11,,
2024-08-26 13:30:00,23,,
2024-08-26 13:40:00,10,,
2024-08-26 13:50:00,10,,
2024-08-26 14:00:00,9.9,,
2024-08-26 14:10:00,12,,
2024-08-26 14:20:00,15,,
2024-08-26 14:30:00,11,,
2024-08-26 14:40:00,10,,
2024-08-26 14:50:00,10,,
2024-08-26 15:00:00,9.1,,
2024-08-26 15:10:00,8.5,12,
2024-08-26 15:20:00,8.2,,
2024-08-26 15:30:00,9,,
2024-08-26 15:40:00,8.4,,
2024-08-26 15:50:00,8,8.5,
2024-08-26 16:00:00,8.1,9.9,
2024-08-26 16:10:00,6.5,10,
2024-08-26 16:20:00,13,8.1,
2024-08-26 16:30:00,9.4,4.5,
2024-08-26 16:40:00,7.3,8.7,
2024-08-26 16:50:00,3.5,7.4,
2024-08-26 17:00:00,5.7,10,
2024-08-26 17:10:00,11,6.3,
2024-08-26 17:20:00,8.5,5.6,
2024-08-26 17:30:00,8.3,7,
2024-08-26 17:40:00,6.2,7.8,
2024-08-26 17:50:00,5.4,8,
2024-08-26 18:00:00,9.8,8.6,
2024-08-26 18:10:00,8.3,5.8,
2024-08-26 18:20:00,6.2,4.6,
2024-08-26 18:30:00,13,8.1,
2024-08-26 18:40:00,7.9,7.2,
2024-08-26 18:50:00,8.8,,
2024-08-26 19:00:00,8.2,,
2024-08-26 19:10:00,14,11,
2024-08-26 19:20:00,6.9,,
2024-08-26 19:30:00,6.9,8.9,
2024-08-26 19:40:00,19,7.5,
2024-08-26 19:50:00,9.5,4.8,
2024-08-26 20:00:00,9.9,11,
2024-08-26 20:10:00,4.9,5.2,
2024-08-26 20:20:00,7.4,5.9,
2024-08-26 20:30:00,6,4.6,
2024-08-26 20:40:00,5.8,11,
2024-08-26 20:50:00,5.8,4.5,
2024-08-26 21:00:00,2.7,7.8,
2024-08-26 21:10:00,8.2,6.8,
2024-08-26 21:20:00,10,3.8,
2024-08-26 21:30:00,5.6,5.1,
2024-08-26 21:40:00,8.7,7.8,
2024-08-26 21:50:00,6,7.9,
2024-08-26 22:00:00,7.6,6.3,
2024-08-26 22:10:00,11,8,
2024-08-26 22:20:00,6.1,12,
2024-08-26 22:30:00,12,5.3,
2024-08-26 22:40:00,14,7.5,
2024-08-26 22:50:00,10,6.7,
2024-08-26 23:00:00,14,16,
2024-08-26 23:10:00,11,10,
2024-08-26 23:20:00,8.8,7.5,
2024-08-26 23:30:00,9.9,14,
2024-08-26 23:40:00,12,7.5,
2024-08-26 23:50:00,15,7.7,
2024-08-27 00:00:00,12,9.4,
2024-08-27 00:10:00,14,13,
2024-08-27 00:20:00,15,9.4,
2024-08-27 00:30:00,11,16,
2024-08-27 00:40:00,10,6.1,
2024-08-27 00:50:00,13,8.9,
2024-08-27 01:00:00,9.1,13,
2024-08-27 01:10:00,13,9.8,
2024-08-27 01:20:00,9.6,14,
2024-08-27 01:30:00,14,12,
2024-08-27 01:40:00,12,15,
2024-08-27 01:50:00,7.9,5.5,
2024-08-27 02:00:00,21,11,
2024-08-27 02:10:00,8.5,11,
2024-08-27 02:20:00,10,17,
2024-08-27 02:30:00,12,12,
2024-08-27 02:40:00,14,11,
2024-08-27 02:50:00,9.6,16,
2024-08-27 03:00:00,11,13,
2024-08-27 03:10:00,20,13,
2024-08-27 03:20:00,17,12,
2024-08-27 03:30:00,12,12,
2024-08-27 03:40:00,5.7,15,
2024-08-27 03:50:00,11,9.3,
2024-08-27 04:00:00,10,15,
2024-08-27 04:10:00,13,9.6,
2024-08-27 04:20:00,12,6.7,
2024-08-27 04:30:00,12,11,
2024-08-27 04:40:00,8.7,13,
2024-08-27 04:50:00,16,15,
2024-08-27 05:00:00,13,11,
2024-08-27 05:10:00,10,11,
2024-08-27 05:20:00,14,8.7,
2024-08-27 05:30:00,13,16,
2024-08-27 05:40:00,14,8.9,
2024-08-27 05:50:00,9.4,9.7,
2024-08-27 06:00:00,11,8.4,
2024-08-27 06:10:00,22,17,
2024-08-27 06:20:00,7.2,16,
2024-08-27 06:30:00,8.2,13,
2024-08-27 06:40:00,12,10,
2024-08-27 06:50:00,11,14,
2024-08-27 07:00:00,16,13,
2024-08-27 07:10:00,8,11,
2024-08-27 07:20:00,9.7,7.2,
2024-08-27 07:30:00,9.3,9.9,
2024-08-27 07:40:00,14,9.6,
2024-08-27 07:50:00,12,12,
2024-08-27 08:00:00,7.7,14,
2024-08-27 08:10:00,8.4,12,
2024-08-27 08:20:00,12,12,
2024-08-27 08:30:00,12,9.3,
2024-08-27 08:40:00,13,9.4,
2024-08-27 08:50:00,11,15,
2024-08-27 09:00:00,11,14,
2024-08-27 09:10:00,12,9.7,
2024-08-27 09:20:00,12,13,
2024-08-27 09:30:00,13,29,
2024-08-27 09:40:00,17,14,
2024-08-27 09:50:00,11,12,
2024-08-27 10:00:00,13,12,
2024-08-27 10:10:00,14,10,
2024-08-27 10:20:00,,8.3,
2024-08-27 10:30:00,11,7,
2024-08-27 10:40:00,7.3,14,
2024-08-27 10:50:00,7.1,11,
2024-08-27 11:00:00,9.1,9.2,
2024-08-27 11:10:00,7.3,7.5,
2024-08-27 11:20:00,7.2,8.8,
2024-08-27 11:30:00,7.6,15,
2024-08-27 11:40:00,22,12,
2024-08-27 11:50:00,18,7.5,
2024-08-27 12:00:00,13,9,
2024-08-27 12:10:00,6.8,5.5,
2024-08-27 12:20:00,7.5,12,
2024-08-27 12:30:00,7.8,7.2,
2024-08-27 12:40:00,6.9,6.4,
2024-08-27 12:50:00,12,7.8,
2024-08-27 13:00:00,7.2,7.6,
2024-08-27 13:10:00,16,9.8,
2024-08-27 13:20:00,17,9.2,
2024-08-27 13:30:00,13,5,
2024-08-27 13:40:00,9.5,12,
2024-08-27 13:50:00,5.2,8.3,
2024-08-27 14:00:00,6.9,5.4,
2024-08-27 14:10:00,5.8,8.1,
2024-08-27 14:20:00,9,5.8,
2024-08-27 14:30:00,8.8,9.4,
2024-08-27 14:40:00,8.3,8.8,
2024-08-27 14:50:00,7.6,6.7,
2024-08-27 15:00:00,9.4,6,
2024-08-27 15:10:00,10,6.4,
2024-08-27 15:20:00,,12,
2024-08-27 15:30:00,,11,
2024-08-27 15:40:00,,5.1,
2024-08-27 15:50:00,,7.3,
2024-08-27 16:00:00,11,9.1,
2024-08-27 16:10:00,,5.9,
2024-08-27 16:20:00,8.1,6.3,
2024-08-27 16:30:00,5.7,8.9,
2024-08-27 16:40:00,8.7,5.8,
2024-08-27 16:50:00,7.9,6.3,
2024-08-27 17:00:00,9.7,8.9,
2024-08-27 17:10:00,12,10,
2024-08-27 17:20:00,5.9,7.1,
2024-08-27 17:30:00,7,7.1,
2024-08-27 17:40:00,7.9,7.3,
2024-08-27 17:50:00,5.7,7.9,
2024-08-27 18:00:00,,6.6,
2024-08-27 18:10:00,8.1,9.8,
2024-08-27 18:20:00,8.2,8.8,
2024-08-27 18:30:00,7.2,6.9,
2024-08-27 18:40:00,6.6,7.5,
2024-08-27 18:50:00,9.8,8.6,
2024-08-27 19:00:00,7.3,9.1,
2024-08-27 19:10:00,9.1,6.8,
2024-08-27 19:20:00,11,9.2,
2024-08-27 19:30:00,11,10,
2024-08-27 19:40:00,9.9,8.7,
2024-08-27 19:50:00,6.3,8.4,
2024-08-27 20:00:00,7.6,11,
2024-08-27 20:10:00,7,9.5,
2024-08-27 20:20:00,3.4,7.9,
2024-08-27 20:30:00,5.4,10,
2024-08-27 20:40:00,4.1,7,
2024-08-27 20:50:00,4.2,9.5,
2024-08-27 21:00:00,6.1,8.5,
2024-08-27 21:10:00,9.1,6,
2024-08-27 21:20:00,3.1,8,
2024-08-27 21:30:00,14,7,
2024-08-27 21:40:00,10,15,
2024-08-27 21:50:00,7.9,7.8,
2024-08-27 22:00:00,,11,
2024-08-27 22:10:00,9.5,12,
2024-08-27 22:20:00,8.9,7.6,
2024-08-27 22:30:00,9.4,8.7,
2024-08-27 22:40:00,5.9,12,
2024-08-27 22:50:00,8.7,8.8,
2024-08-27 23:00:00,8,6.8,
2024-08-27 23:10:00,8.4,10,
2024-08-27 23:20:00,7.4,8.8,
2024-08-27 23:30:00,11,14,
2024-08-27 23:40:00,9.8,8.3,
2024-08-27 23:50:00,14,3.6,
2024-08-28 00:00:00,,6.2,
2024-08-28 00:10:00,10,7.1,
2024-08-28 00:20:00,11,8.2,
2024-08-28 00:30:00,8.4,8.5,
2024-08-28 00:40:00,12,11,
2024-08-28 00:50:00,6.4,14,
2024-08-28 01:00:00,9.1,10,
2024-08-28 01:10:00,7.4,8.9,
2024-08-28 01:20:00,6.5,7.2,
2024-08-28 01:30:00,10,12,
2024-08-28 01:40:00,11,10,
2024-08-28 01:50:00,8.5,6.5,
2024-08-28 02:00:00,6.9,10,
2024-08-28 02:10:00,13,10,
2024-08-28 02:20:00,7,9.8,
2024-08-28 02:30:00,11,7.8,
2024-08-28 02:40:00,9.8,3.6,
2024-08-28 02:50:00,15,5.5,
2024-08-28 03:00:00,8.1,11,
2024-08-28 03:10:00,11,8.7,
2024-08-28 03:20:00,8,9,
2024-08-28 03:30:00,9.3,9.5,
2024-08-28 03:40:00,7.6,5.2,
2024-08-28 03:50:00,10,8,
2024-08-28 04:00:00,11,13,
2024-08-28 04:10:00,9.6,9.9,
2024-08-28 04:20:00,7.6,11,
2024-08-28 04:30:00,13,6.8,
2024-08-28 04:40:00,5.7,7.2,
2024-08-28 04:50:00,8,10,
2024-08-28 05:00:00,8.6,21,
2024-08-28 05:10:00,8.7,14,
2024-08-28 05:20:00,8.5,8,
2024-08-28 05:30:00,7,6.1,
2024-08-28 05:40:00,8.1,8.5,
2024-08-28 05:50:00,12,5.2,
2024-08-28 06:00:00,8.6,9.6,
2024-08-28 06:10:00,12,4.9,
2024-08-28 06:20:00,7.6,7.5,
2024-08-28 06:30:00,10,8.5,
2024-08-28 06:40:00,11,6.8,
2024-08-28 06:50:00,10,8.4,
2024-08-28 07:00:00,6.7,5.3,
2024-08-28 07:10:00,6.3,8.2,
2024-08-28 07:20:00,19,11,
2024-08-28 07:30:00,17,30,
2024-08-28 07:40:00,19,21,
2024-08-28 07:50:00,8.1,13,
2024-08-28 08:00:00,8.7,22,
2024-08-28 08:10:00,11,14,
2024-08-28 08:20:00,,8.6,
2024-08-28 08:30:00,6.8,12,
2024-08-28 08:40:00,9.5,12,
2024-08-28 08:50:00,11,14,
2024-08-28 09:00:00,25,13,
2024-08-28 09:10:00,19,20,
2024-08-28 09:20:00,12,18,
2024-08-28 09:30:00,6.7,7.1,
2024-08-28 09:40:00,8.9,11,
2024-08-28 09:50:00,7.1,9,
2024-08-28 10:00:00,13,9,
2024-08-28 10:10:00,8.4,9,
2024-08-28 10:20:00,12,9,
2024-08-28 10:30:00,9,9,
2024-08-28 10:40:00,9.1,9,
2024-08-28 10:50:00,7.3,9,
2024-08-28 11:00:00,7.4,9,
2024-08-28 11:10:00,7.4,9,
2024-08-28 11:20:00,8.9,9,
2024-08-28 11:30:00,6.6,9,
2024-08-28 11:40:00,6.5,9,
2024-08-28 11:50:00,4.1,7.5,
2024-08-28 12:00:00,5.8,8.4,
2024-08-28 12:10:00,4.5,9,
2024-08-28 12:20:00,16,8.4,
2024-08-28 12:30:00,7.8,8.9,
2024-08-28 12:40:00,6.4,7.9,
2024-08-28 12:50:00,11,11,
2024-08-28 13:00:00,9,12,
2024-08-28 13:10:00,6.2,8.7,
2024-08-28 13:20:00,8.3,7.7,
2024-08-28 13:30:00,7.2,10,
2024-08-28 13:40:00,5.7,13,
2024-08-28 13:50:00,11,6.9,
2024-08-28 14:00:00,9.1,15,
2024-08-28 14:10:00,7.8,9.9,
2024-08-28 14:20:00,8.2,8.8,
2024-08-28 14:30:00,8.2,8.8,
2024-08-28 14:40:00,17,13,
2024-08-28 14:50:00,16,17,
2024-08-28 15:00:00,6.4,4,
2024-08-28 15:10:00,7,9,
2024-08-28 15:20:00,3.6,8.2,
2024-08-28 15:30:00,7.5,6.8,
2024-08-28 15:40:00,6.2,12,
2024-08-28 15:50:00,5.8,5.9,
2024-08-28 16:00:00,9.2,8.7,
2024-08-28 16:10:00,8.1,5.1,
2024-08-28 16:20:00,7.9,9.7,
2024-08-28 16:30:00,11,7.8,
2024-08-28 16:40:00,8.4,9.6,
2024-08-28 16:50:00,8.1,6.4,
2024-08-28 17:00:00,11,8,
2024-08-28 17:10:00,5.3,9.5,
2024-08-28 17:20:00,6.4,7.6,
2024-08-28 17:30:00,8.1,9.4,
2024-08-28 17:40:00,12,5.7,
2024-08-28 17:50:00,9.2,6.5,
2024-08-28 18:00:00,5,6.4,
2024-08-28 18:10:00,9.7,6.3,
2024-08-28 18:20:00,7.6,8,
2024-08-28 18:30:00,5.5,11,
2024-08-28 18:40:00,7.9,9.9,
